ID,RI,Na,Mg,AI,Si,K,Ca,Ba,Fe,Type of glass
0.16901408450704225,0.7370892018779343,0.767605633802817,0.5938967136150235,0.43661971830985913,0.11971830985915494,0.4154929577464789,0.6009389671361502,0.8427230046948357,0.0,0
0.17370892018779344,0.5774647887323944,0.13145539906103287,0.5,0.4765258215962441,0.619718309859155,0.8286384976525822,0.5469483568075117,0.0,0.0,0
0.1784037558685446,0.9084507042253521,0.8474178403755869,0.931924882629108,0.011737089201877934,0.09624413145539906,0.22769953051643194,0.8051643192488263,0.0,0.0,0
0.18309859154929575,0.9084507042253521,0.8474178403755869,0.931924882629108,0.011737089201877934,0.09624413145539906,0.22769953051643194,0.8051643192488263,0.0,0.0,0
0.18779342723004697,0.5657276995305165,0.15023474178403756,0.5422535211267606,0.18309859154929575,0.7065727699530517,0.8286384976525822,0.5962441314553991,0.0,0.0,0
0.19248826291079812,0.4577464788732395,0.11032863849765259,0.4272300469483568,0.27230046948356806,0.8145539906103287,0.6713615023474179,0.5211267605633803,0.0,0.0,0
0.1971830985915493,0.5328638497652582,0.43661971830985913,0.4014084507042254,0.4507042253521127,0.4812206572769953,0.6713615023474179,0.4859154929577465,0.0,0.0,0
0.20187793427230047,0.8967136150234742,0.7230046948356808,0.943661971830986,0.056338028169014086,0.08685446009389672,0.28638497652582157,0.835680751173709,0.0,0.0,0
0.20657276995305165,0.5539906103286385,0.1244131455399061,0.43661971830985913,0.255868544600939,0.6056338028169015,0.7910798122065728,0.5868544600938967,0.0,0.971830985915493,0
0.2112676056338028,0.7230046948356808,0.6244131455399061,0.5,0.4765258215962441,0.13615023474178403,0.4859154929577465,0.6924882629107981,0.0,0.0,0
0.215962441314554,0.6995305164319249,0.4061032863849765,0.3943661971830986,0.2347417840375587,0.43661971830985913,0.57981220657277,0.636150234741784,0.0,0.8286384976525822,0
0.22065727699530516,0.9765258215962441,0.7887323943661972,0.8685446009389669,0.051643192488262914,0.07042253521126761,0.14084507042253522,0.852112676056338,0.0,0.7535211267605634,0
0.22535211267605632,0.9201877934272301,0.43661971830985913,0.9107981220657277,0.07981220657276995,0.15492957746478875,0.255868544600939,0.8779342723004695,0.0,0.0,0
0.2300469483568075,0.7183098591549296,0.6572769953051644,0.38497652582159625,0.3004694835680751,0.19014084507042253,0.6713615023474179,0.6619718309859155,0.0,0.0,0
0.2347417840375587,0.943661971830986,0.7136150234741785,0.8732394366197184,0.018779342723004695,0.07981220657276995,0.20892018779342725,0.8826291079812206,0.0,0.8286384976525822,0
0.23943661971830987,0.7605633802816901,0.4178403755868545,0.363849765258216,0.3732394366197183,0.27699530516431925,0.7136150234741784,0.7394366197183099,0.0,0.7746478873239437,0
0.24413145539906103,0.5915492957746479,0.5845070422535211,0.3145539906103286,0.255868544600939,0.528169014084507,0.4859154929577465,0.7042253521126761,0.0,0.0,0
0.24882629107981225,0.6431924882629109,0.392018779342723,0.3051643192488263,0.3732394366197183,0.539906103286385,0.4859154929577465,0.7206572769953052,0.0,0.0,0
0.2535211267605634,0.5258215962441315,0.43661971830985913,0.3004694835680751,0.3943661971830986,0.6455399061032865,0.4154929577464789,0.6995305164319249,0.0,0.7300469483568075,0
0.25821596244131456,0.5093896713615024,0.051643192488262914,0.2863849765258216,0.3943661971830986,0.9624413145539906,0.5234741784037559,0.7136150234741784,0.0,0.9248826291079812,0
0.2629107981220657,0.009389671361502348,0.2887323943661972,0.47417840375586856,0.18309859154929575,0.6455399061032865,0.7910798122065728,0.3051643192488263,0.0,0.9765258215962441,0
0.2676056338028169,0.619718309859155,0.2300469483568075,0.5,0.3943661971830986,0.6056338028169015,0.7136150234741784,0.3661971830985915,0.0,0.0,0
0.27230046948356806,0.4483568075117371,0.6150234741784038,0.8873239436619718,0.22300469483568075,0.6596244131455399,0.6713615023474179,0.1267605633802817,0.0,0.0,0
0.27699530516431925,0.4483568075117371,0.5539906103286385,0.8262910798122065,0.255868544600939,0.5,0.57981220657277,0.2605633802816901,0.0,0.7746478873239437,0
0.28169014084507044,0.7300469483568075,0.6619718309859155,0.784037558685446,0.16901408450704225,0.38028169014084506,0.26291079812206575,0.5868544600938967,0.0,0.0,0
0.28638497652582157,0.7887323943661972,0.7464788732394366,0.7065727699530516,0.43661971830985913,0.07511737089201878,0.24413145539906106,0.5352112676056338,0.9154929577464789,0.0,0
0.2910798122065728,0.875586854460094,0.6338028169014085,0.9577464788732395,0.107981220657277,0.11032863849765259,0.3145539906103286,0.7934272300469484,0.0,0.7746478873239437,0
0.29577464788732394,0.9248826291079812,0.8309859154929577,0.9248826291079812,0.07511737089201878,0.051643192488262914,0.0,0.8262910798122066,0.0,0.0,0
0.3004694835680751,0.875586854460094,0.6150234741784038,0.8873239436619718,0.11971830985915494,0.1643192488262911,0.2910798122065728,0.816901408450704,0.0,0.699530516431925,0
0.3051643192488263,0.8262910798122066,0.6924882629107981,0.7323943661971831,0.18309859154929575,0.1431924882629108,0.20892018779342725,0.7699530516431925,0.0,0.0,0
0.3098591549295775,0.8591549295774648,0.3544600938967136,0.8098591549295775,0.10093896713615025,0.23239436619718312,0.3004694835680751,0.8615023474178404,0.0,0.852112676056338,0
0.3145539906103286,0.8591549295774648,0.3544600938967136,0.8098591549295775,0.10093896713615025,0.25821596244131456,0.3004694835680751,0.8615023474178404,0.0,0.852112676056338,0
0.3192488262910798,0.8591549295774648,0.38262910798122063,0.7065727699530516,0.11971830985915494,0.22535211267605634,0.3145539906103286,0.852112676056338,0.0,0.8286384976525822,0
0.32394366197183094,0.9342723004694836,0.5070422535211268,0.7065727699530516,0.08450704225352113,0.15492957746478875,0.24413145539906106,0.8943661971830986,0.0,0.6807511737089201,0
0.3286384976525822,0.07511737089201878,0.9553990610328639,0.8450704225352113,0.795774647887324,0.1267605633802817,0.27934272300469487,0.03755868544600939,0.0,0.7934272300469484,1
0.33333333333333337,0.6807511737089202,0.676056338028169,0.9624413145539907,0.35680751173708924,0.1431924882629108,0.45774647887323944,0.2887323943661972,0.0,0.9812206572769954,1
0.3380281690140845,0.11032863849765259,0.3685446009389671,0.7323943661971831,0.6291079812206573,0.7629107981220657,0.8849765258215962,0.0539906103286385,0.0,0.0,1
0.3427230046948357,0.20187793427230047,0.5305164319248826,0.6784037558685446,0.7112676056338028,0.5727699530516432,0.7582159624413145,0.07042253521126761,0.0,0.0,1
0.3474178403755869,0.1244131455399061,0.33333333333333337,0.6596244131455399,0.65962441314554,0.7816901408450705,0.9389671361502347,0.07746478873239437,0.0,0.0,1
0.35211267605633806,0.09389671361502347,0.33333333333333337,0.7065727699530516,0.6173708920187794,0.7934272300469484,0.9225352112676056,0.09154929577464788,0.0,0.0,1
0.3568075117370892,0.22535211267605634,0.596244131455399,0.7629107981220657,0.65962441314554,0.3004694835680751,0.8685446009389672,0.1267605633802817,0.0,0.0,1
0.3615023474178404,0.19248826291079812,0.30516431924882625,0.7065727699530516,0.65962441314554,0.5187793427230047,0.7582159624413145,0.14084507042253522,0.0,0.0,1
0.3661971830985915,0.1572769953051643,0.7793427230046949,0.5727699530516432,0.32863849765258213,0.5821596244131455,0.3474178403755869,0.08450704225352113,0.0,0.807511737089202,1
0.37089201877934275,0.09389671361502347,0.176056338028169,0.5727699530516432,0.863849765258216,0.5563380281690141,0.9225352112676056,0.10093896713615025,0.0,0.0,1
0.37558685446009393,0.10328638497652583,0.2136150234741784,0.5727699530516432,0.9201877934272298,0.39906103286384975,0.9225352112676056,0.10093896713615025,0.0,0.0,1
0.38028169014084506,0.11032863849765259,0.4765258215962441,0.45539906103286387,0.5492957746478873,0.8075117370892019,0.7582159624413145,0.06103286384976526,0.0,0.0,1
0.38497652582159625,0.23708920187793428,0.568075117370892,0.6408450704225352,0.32863849765258213,0.5093896713615024,0.903755868544601,0.1807511737089202,0.0,0.0,1
0.38967136150234744,0.11737089201877934,0.3685446009389671,0.5727699530516432,0.6807511737089201,0.5727699530516432,0.903755868544601,0.14788732394366197,0.0,0.7300469483568075,1
0.3943661971830986,0.028169014084507043,0.8591549295774648,0.3333333333333335,0.903755868544601,0.2511737089201878,0.9671361502347418,0.03286384976525822,0.0,0.0,1
0.39906103286384975,0.18779342723004694,0.5375586854460095,0.7065727699530516,0.6056338028169015,0.43661971830985913,0.38028169014084506,0.22535211267605634,0.0,0.0,1
0.40375586854460094,0.06572769953051644,0.4624413145539906,0.5258215962441315,0.5821596244131455,0.8544600938967136,0.3544600938967136,0.1267605633802817,0.0,0.0,1
0.40845070422535207,0.22535211267605634,0.5586854460093896,0.5258215962441315,0.6291079812206573,0.392018779342723,0.8849765258215962,0.16666666666666669,0.0,0.7535211267605634,1
0.4131455399061033,0.17136150234741784,0.3192488262910798,0.5422535211267606,0.5915492957746479,0.5892018779342723,0.7136150234741784,0.19953051643192488,0.0,0.0,1
0.41784037558685444,0.20892018779342725,0.056338028169014086,0.5,0.852112676056338,0.8380281690140845,0.8075117370892019,0.16666666666666669,0.0,0.7300469483568075,1
0.4225352112676056,0.65962441314554,0.25821596244131456,0.8873239436619718,0.16901408450704225,0.2511737089201878,0.8286384976525822,0.6807511737089202,0.0,0.9014084507042254,1
0.4272300469483568,0.13615023474178403,0.24882629107981222,0.4460093896713615,0.5727699530516431,0.7253521126760564,0.3755868544600942,0.2605633802816901,0.0,0.0,1
0.431924882629108,0.07981220657276995,0.38262910798122063,0.42018779342723006,0.7206572769953052,0.8591549295774648,0.18309859154929575,0.32863849765258213,0.0,0.880281690140845,1
0.4366197183098592,0.09389671361502347,0.4624413145539906,0.3755868544600939,0.5821596244131455,0.7629107981220657,0.36619718309859156,0.23708920187793428,0.0,0.0,1
0.4413145539906103,0.1971830985915493,0.11032863849765259,0.363849765258216,0.6056338028169015,0.8802816901408451,0.8849765258215962,0.2511737089201878,0.0,0.0,1
0.4460093896713615,0.6948356807511737,0.5375586854460095,0.43661971830985913,0.5492957746478873,0.24413145539906103,0.4154929577464789,0.49765258215962443,0.0,0.0,1
0.45070422535211263,0.65962441314554,0.33333333333333337,0.784037558685446,0.14553990610328638,0.27230046948356806,0.8286384976525822,0.7323943661971831,0.0,0.8192488262910798,1
0.45539906103286387,0.4154929577464789,0.03755868544600939,0.35211267605633806,0.2136150234741784,0.9530516431924883,0.7910798122065728,0.6572769953051644,0.0,0.9248826291079812,1
0.460093896713615,0.3333333333333333,0.09389671361502347,0.3192488262910798,0.7863849765258216,0.8262910798122065,0.943661971830986,0.4436619718309859,0.0,0.0,1
0.4647887323943662,0.5985915492957747,0.27230046948356806,0.3286384976525822,0.5492957746478873,0.5962441314553991,0.7136150234741784,0.6126760563380282,0.8497652582159625,0.0,1
0.4694835680751174,0.2605633802816901,0.13615023474178403,0.3098591549295775,0.5657276995305165,0.8661971830985915,0.57981220657277,0.6126760563380282,0.8427230046948357,0.9014084507042254,1
0.47417840375586856,0.38967136150234744,0.046948356807511735,0.29107981220657275,0.7511737089201878,0.5727699530516432,0.9342723004694836,0.755868544600939,0.0,0.0,1
0.47887323943661975,0.6150234741784038,0.07511737089201878,0.29577464788732394,0.09154929577464788,0.9765258215962441,0.3427230046948357,0.7793427230046949,0.0,0.8873239436619719,1
0.4835680751173709,0.9812206572769954,0.7417840375586855,0.3380281690140845,0.04225352112676056,0.028169014084507043,0.1971830985915493,0.9577464788732395,0.0,0.0,1
0.48826291079812206,0.9577464788732395,0.7511737089201878,0.3239436619718308,0.22300469483568075,0.03755868544600939,0.1971830985915493,0.9061032863849765,0.0,0.0,1
0.49295774647887325,0.9624413145539906,0.018779342723004695,0.0,0.8591549295774648,0.21830985915492956,0.9577464788732395,0.971830985915493,0.0,0.9859154929577465,1
0.4976525821596245,0.9953051643192489,0.0,0.0,0.9154929577464789,0.0,0.6314553990610329,0.9765258215962441,1.0,0.9577464788732395,1
0.5023474178403755,1.0,0.04225352112676056,0.0,0.13380281690140844,0.009389671361502348,0.24413145539906106,1.0,0.0,0.9248826291079812,1
0.5070422535211268,0.9154929577464789,0.9061032863849765,0.0,0.13380281690140844,0.4084507042253521,0.215962441314554,0.943661971830986,0.0,0.7112676056338028,1
0.5117370892018779,0.6103286384976526,0.7136150234741785,0.0,0.025821596244131453,0.9859154929577465,0.0,0.9154929577464789,0.0,0.0,1
0.5164319248826291,0.971830985915493,0.014084507042253521,0.0,0.07042253521126761,0.8262910798122065,0.0,0.9906103286384976,0.0,0.0,1
0.5211267605633803,0.9859154929577465,0.004694835680751174,0.0,0.06338028169014084,0.7417840375586855,0.0,0.9953051643192489,0.0,0.0,1
0.5258215962441314,0.9906103286384976,0.08215962441314553,0.0,0.046948356807511735,0.17136150234741784,0.17136150234741784,0.9859154929577465,0.0,0.0,1
0.5305164319248826,0.7136150234741784,0.6056338028169014,0.9389671361502347,0.3427230046948357,0.35211267605633806,0.57981220657277,0.22535211267605634,0.0,0.807511737089202,1
0.5352112676056338,0.676056338028169,0.3755868544600939,0.9906103286384976,0.255868544600939,0.3098591549295775,0.7136150234741784,0.3661971830985915,0.0,0.0,1
0.539906103286385,0.6713615023474179,0.568075117370892,0.9671361502347418,0.4507042253521127,0.29107981220657275,0.4154929577464789,0.2699530516431925,0.0,0.0,1
0.5446009389671361,0.6267605633802817,0.4624413145539906,0.9765258215962442,0.5305164319248826,0.26525821596244137,0.4859154929577465,0.28169014084507044,0.0,0.7535211267605634,1
0.5492957746478873,0.35211267605633806,0.7136150234741785,0.8568075117370892,0.8286384976525822,0.18309859154929578,0.8286384976525822,0.06572769953051644,0.0,0.0,1
0.5539906103286385,0.3051643192488263,0.5,0.8028169014084507,0.6384976525821596,0.3427230046948357,0.8544600938967136,0.1267605633802817,0.0,0.9671361502347418,1
0.5586854460093897,0.24882629107981222,0.6525821596244131,0.6784037558685446,0.5821596244131455,0.3145539906103286,0.8286384976525822,0.09154929577464788,0.0,0.0,1
0.5633802816901409,0.6666666666666666,0.4765258215962441,0.903755868544601,0.43661971830985913,0.3051643192488263,0.6314553990610329,0.35211267605633806,0.0,0.0,1
0.568075117370892,0.28169014084507044,0.25821596244131456,0.6173708920187794,0.7370892018779343,0.619718309859155,0.8286384976525822,0.1267605633802817,0.0,0.892018779342723,1
0.5727699530516431,0.3286384976525822,0.4507042253521127,0.6173708920187794,0.5915492957746479,0.528169014084507,0.5234741784037559,0.1807511737089202,0.0,0.0,1
0.5774647887323944,0.3474178403755869,0.6150234741784038,0.5,0.7863849765258216,0.3380281690140845,0.7910798122065728,0.11032863849765259,0.0,0.0,1
0.5821596244131456,0.8849765258215962,0.4178403755868545,0.8568075117370892,0.20422535211267606,0.4694835680751174,0.45774647887323944,0.4178403755868545,0.0,0.0,1
0.5868544600938967,0.7042253521126761,0.25821596244131456,0.8262910798122065,0.6948356807511737,0.3333333333333333,0.6314553990610329,0.45539906103286387,0.0,0.7934272300469484,1
0.5915492957746479,0.29577464788732394,0.26760563380281693,0.7629107981220657,0.3427230046948357,0.4694835680751174,0.5234741784037559,0.49765258215962443,0.0,0.0,1
0.5962441314553991,0.8215962441314554,0.7323943661971831,0.2676056338028168,0.5492957746478873,0.15492957746478875,0.39906103286384975,0.8615023474178404,0.0,0.852112676056338,1
0.6009389671361502,0.8169014084507042,0.647887323943662,0.24882629107981227,0.7746478873239436,0.20892018779342725,0.4413145539906103,0.8051643192488263,0.863849765258216,0.852112676056338,1
0.6056338028169014,0.7981220657276995,0.784037558685446,0.2112676056338028,0.7511737089201878,0.08685446009389672,0.36619718309859156,0.9014084507042253,0.0,0.8732394366197184,1
0.6103286384976526,0.8849765258215962,0.727699530516432,0.20657276995305165,0.49295774647887325,0.21830985915492956,0.3380281690140845,0.92018779342723,0.0,0.0,1
0.6150234741784038,0.9671361502347418,0.6995305164319249,0.0,0.49295774647887325,0.04225352112676056,0.3004694835680751,0.9812206572769954,0.0,0.7535211267605634,1
0.619718309859155,0.6056338028169014,0.5845070422535211,0.9953051643192489,0.2347417840375587,0.323943661971831,0.6314553990610329,0.20657276995305165,0.0,0.0,1
0.6244131455399061,0.5821596244131455,0.7042253521126761,0.9859154929577465,0.65962441314554,0.11971830985915494,0.45774647887323944,0.22535211267605634,0.0,0.8192488262910798,1
0.6291079812206573,0.5985915492957747,0.5187793427230047,0.9483568075117371,0.32863849765258213,0.49295774647887325,0.431924882629108,0.19953051643192488,0.0,0.0,1
0.6338028169014085,0.5586854460093896,0.4061032863849765,0.9765258215962442,0.41079812206572774,0.26525821596244137,0.4859154929577465,0.38732394366197187,0.0,0.9577464788732395,1
0.6384976525821596,0.5868544600938967,0.30516431924882625,0.92018779342723,0.15492957746478875,0.7323943661971831,0.5234741784037559,0.3145539906103286,0.0,0.7934272300469484,1
0.6431924882629108,0.363849765258216,0.24413145539906103,0.784037558685446,0.7112676056338028,0.619718309859155,0.7582159624413145,0.19014084507042253,0.0,0.0,1
0.6478873239436619,0.31220657276995306,0.15023474178403756,0.5727699530516432,0.65962441314554,0.9084507042253521,0.8685446009389672,0.07746478873239437,0.0,0.0,1
0.6525821596244131,0.31220657276995306,0.2300469483568075,0.6596244131455399,0.7605633802816901,0.7981220657276995,0.8544600938967136,0.11032863849765259,0.0,0.0,1
0.6572769953051644,0.3380281690140845,0.5187793427230047,0.6173708920187794,0.727699530516432,0.3474178403755869,0.903755868544601,0.19014084507042253,0.0,0.0,1
0.6619718309859155,0.6854460093896714,0.4178403755868545,0.7981220657276995,0.15023474178403756,0.5187793427230047,0.57981220657277,0.3474178403755869,0.8309859154929577,0.852112676056338,1
0.6666666666666667,0.27699530516431925,0.1948356807511737,0.5539906103286385,0.5657276995305165,0.6854460093896714,0.903755868544601,0.24413145539906103,0.8262910798122066,0.943661971830986,1
0.6713615023474179,0.3568075117370892,0.30516431924882625,0.47417840375586856,0.8122065727699531,0.43661971830985913,0.8685446009389672,0.215962441314554,0.0,0.0,1
0.676056338028169,0.27230046948356806,0.2887323943661972,0.3427230046948357,0.3004694835680751,0.6338028169014085,0.6314553990610329,0.6267605633802817,0.0,0.9248826291079812,1
0.6807511737089201,0.6525821596244131,0.1948356807511737,0.8450704225352113,0.31690140845070425,0.3568075117370892,0.7910798122065728,0.5469483568075117,0.0,0.9906103286384976,1
0.6854460093896714,0.5093896713615024,0.6854460093896714,0.8262910798122065,0.16901408450704225,0.48826291079812206,0.22769953051643194,0.49765258215962443,0.0,0.0,2
0.6901408450704225,0.14788732394366197,0.5187793427230047,0.5938967136150235,0.4624413145539906,0.4084507042253521,0.5234741784037559,0.29577464788732394,0.0,0.0,2
0.6948356807511737,0.3004694835680751,0.4624413145539906,0.6784037558685446,0.5140845070422535,0.4272300469483568,0.5234741784037559,0.38732394366197187,0.0,0.7535211267605634,2
0.699530516431925,0.215962441314554,0.03286384976525822,0.5727699530516432,0.4765258215962441,0.5892018779342723,0.57981220657277,0.431924882629108,0.0,0.0,2
0.7042253521126761,0.2863849765258216,0.392018779342723,0.45539906103286387,0.8051643192488263,0.3192488262910798,0.7136150234741784,0.3145539906103286,0.0,0.852112676056338,2
0.7089201877934272,0.8450704225352113,0.863849765258216,0.9765258215962442,0.09154929577464788,0.06572769953051644,0.0,0.7887323943661972,0.0,0.0,2
0.7136150234741784,0.5328638497652582,0.676056338028169,0.8098591549295775,0.03755868544600939,0.6737089201877935,0.17136150234741784,0.6690140845070423,0.0,0.0,2
0.7183098591549296,0.14788732394366197,0.5774647887323944,0.41079812206572774,0.2863849765258216,0.42018779342723006,0.6713615023474179,0.2887323943661972,0.0,0.0,2
0.7230046948356808,0.3427230046948357,0.2136150234741784,0.7065727699530516,0.4225352112676056,0.36619718309859156,0.7582159624413145,0.6126760563380282,0.0,0.0,2
0.727699530516432,0.23708920187793428,0.3474178403755869,0.41079812206572774,0.3427230046948357,0.6854460093896714,0.431924882629108,0.47887323943661975,0.0,0.0,2
0.732394366197183,0.2605633802816901,0.568075117370892,0.4014084507042254,0.3732394366197183,0.38028169014084506,0.431924882629108,0.5258215962441315,0.0,0.0,2
0.7370892018779343,0.8403755868544601,0.8028169014084507,0.903755868544601,0.03286384976525819,0.11032863849765259,0.22769953051643194,0.8215962441314554,0.0,0.0,2
0.7417840375586855,0.5211267605633803,0.6408450704225352,0.42018779342723006,0.6291079812206573,0.1784037558685446,0.6314553990610329,0.6126760563380282,0.0,0.0,2
0.7464788732394366,0.5727699530516432,0.6291079812206573,0.38967136150234744,0.7511737089201878,0.13145539906103287,0.57981220657277,0.6267605633802817,0.0,0.7300469483568075,2
0.7511737089201879,0.6384976525821596,0.5187793427230047,0.3755868544600939,0.65962441314554,0.20187793427230047,0.5234741784037559,0.6854460093896714,0.0,0.0,2
0.755868544600939,0.7652582159624414,0.676056338028169,0.6173708920187794,0.06338028169014084,0.392018779342723,0.27934272300469487,0.6502347417840375,0.8544600938967136,0.9248826291079812,2
0.7605633802816901,0.9014084507042254,0.835680751173709,0.9154929577464789,0.1267605633802817,0.05868544600938967,0.3145539906103286,0.7394366197183099,0.0,0.9953051643192489,2
0.7652582159624413,0.03990610328638498,0.7981220657276995,0.28169014084507044,1.0,0.004694835680751174,0.9812206572769954,0.009389671361502348,0.9906103286384976,0.0,3
0.7699530516431925,0.7464788732394366,0.1244131455399061,0.23943661971830987,0.8450704225352113,0.42018779342723006,0.7136150234741784,0.8873239436619719,0.0,0.0,3
0.7746478873239436,0.8685446009389671,0.023474178403755867,0.24413145539906103,0.6948356807511737,0.5563380281690141,0.38732394366197187,0.9389671361502347,0.0,0.0,3
0.7793427230046949,0.8497652582159625,0.009389671361502348,0.22065727699530516,0.6948356807511737,0.9342723004694836,0.6314553990610329,0.9530516431924883,0.0,0.0,3
0.7840375586854459,0.7816901408450705,0.08215962441314553,0.0,0.7652582159624413,0.971830985915493,0.3544600938967136,0.9483568075117371,0.0,0.0,3
0.7887323943661972,0.29107981220657275,0.2136150234741784,0.0,0.8403755868544601,0.9812206572769954,0.9624413145539907,0.8943661971830986,0.0,0.0,3
